example_id,dataset,layer,condition,cosine_distance
gsm8k_849,gsm8k,17,self_critique,0.19355231523513794
gsm8k_849,gsm8k,17,external_critique,0.613244891166687
gsm8k_849,gsm8k,18,redecode,0.5953242778778076
gsm8k_849,gsm8k,18,self_critique,0.19169163703918457
gsm8k_849,gsm8k,18,external_critique,0.5860210061073303
gsm8k_849,gsm8k,19,redecode,0.5659839510917664
gsm8k_849,gsm8k,19,self_critique,0.22197502851486206
gsm8k_849,gsm8k,19,external_critique,0.5791013836860657
gsm8k_849,gsm8k,20,redecode,0.6675042510032654
gsm8k_849,gsm8k,20,self_critique,0.3094223737716675
gsm8k_849,gsm8k,20,external_critique,0.6548686027526855
gsm8k_849,gsm8k,21,redecode,0.5755627155303955
gsm8k_849,gsm8k,21,self_critique,0.3187791705131531
gsm8k_849,gsm8k,21,external_critique,0.6355346441268921
gsm8k_849,gsm8k,22,redecode,0.5209426879882812
gsm8k_849,gsm8k,22,self_critique,0.30179327726364136
gsm8k_849,gsm8k,22,external_critique,0.5772731304168701
gsm8k_849,gsm8k,23,redecode,0.475008487701416
gsm8k_849,gsm8k,23,self_critique,0.26990753412246704
gsm8k_849,gsm8k,23,external_critique,0.5001835227012634
gsm8k_849,gsm8k,24,redecode,0.46474629640579224
gsm8k_849,gsm8k,24,self_critique,0.2512524127960205
gsm8k_849,gsm8k,24,external_critique,0.5191713571548462
gsm8k_849,gsm8k,25,redecode,0.4191898703575134
gsm8k_849,gsm8k,25,self_critique,0.2527065873146057
gsm8k_849,gsm8k,25,external_critique,0.5151937007904053
gsm8k_849,gsm8k,26,redecode,0.39610815048217773
gsm8k_849,gsm8k,26,self_critique,0.2509124279022217
gsm8k_849,gsm8k,26,external_critique,0.5366989374160767
gsm8k_849,gsm8k,27,redecode,0.35898566246032715
gsm8k_849,gsm8k,27,self_critique,0.22594958543777466
gsm8k_849,gsm8k,27,external_critique,0.4426576495170593
gsm8k_849,gsm8k,28,redecode,0.7951886653900146
gsm8k_849,gsm8k,28,self_critique,0.1738695502281189
gsm8k_849,gsm8k,28,external_critique,0.9635607004165649
csqa_437,commonsense_qa,1,redecode,0.8746616840362549
csqa_437,commonsense_qa,1,self_critique,0.7431344985961914
csqa_437,commonsense_qa,1,external_critique,0.8646660447120667
csqa_437,commonsense_qa,2,redecode,0.8203738927841187
csqa_437,commonsense_qa,2,self_critique,0.7012731432914734
csqa_437,commonsense_qa,2,external_critique,0.8220027685165405
csqa_437,commonsense_qa,3,redecode,0.8387153744697571
csqa_437,commonsense_qa,3,self_critique,0.7339766621589661
csqa_437,commonsense_qa,3,external_critique,0.8376932144165039
csqa_437,commonsense_qa,4,redecode,0.8304854035377502
csqa_437,commonsense_qa,4,self_critique,0.6682761311531067
csqa_437,commonsense_qa,4,external_critique,0.797930121421814
csqa_437,commonsense_qa,5,redecode,0.8084458112716675
csqa_437,commonsense_qa,5,self_critique,0.6190739870071411
csqa_437,commonsense_qa,5,external_critique,0.7811418175697327
csqa_437,commonsense_qa,6,redecode,0.7826544046401978
csqa_437,commonsense_qa,6,self_critique,0.6000192761421204
csqa_437,commonsense_qa,6,external_critique,0.7344540357589722
csqa_437,commonsense_qa,7,redecode,0.7522798180580139
csqa_437,commonsense_qa,7,self_critique,0.5463089942932129
csqa_437,commonsense_qa,7,external_critique,0.6745507717132568
csqa_437,commonsense_qa,8,redecode,0.7285728454589844
csqa_437,commonsense_qa,8,self_critique,0.5790339112281799
csqa_437,commonsense_qa,8,external_critique,0.6695786118507385
csqa_437,commonsense_qa,9,redecode,0.7054577469825745
csqa_437,commonsense_qa,9,self_critique,0.5455912351608276
csqa_437,commonsense_qa,9,external_critique,0.6760677099227905
csqa_437,commonsense_qa,10,redecode,0.6806042790412903
csqa_437,commonsense_qa,10,self_critique,0.524619460105896
csqa_437,commonsense_qa,10,external_critique,0.7326264381408691
csqa_437,commonsense_qa,11,redecode,0.6952561736106873
csqa_437,commonsense_qa,11,self_critique,0.5573546886444092
csqa_437,commonsense_qa,11,external_critique,0.741129994392395
csqa_437,commonsense_qa,12,redecode,0.6320630311965942
csqa_437,commonsense_qa,12,self_critique,0.5200551748275757
csqa_437,commonsense_qa,12,external_critique,0.6897354125976562
csqa_437,commonsense_qa,13,redecode,0.6622182130813599
csqa_437,commonsense_qa,13,self_critique,0.5079451203346252
csqa_437,commonsense_qa,13,external_critique,0.6851800680160522
csqa_437,commonsense_qa,14,redecode,0.6358587145805359
csqa_437,commonsense_qa,14,self_critique,0.5176177620887756
csqa_437,commonsense_qa,14,external_critique,0.6565136313438416
csqa_437,commonsense_qa,15,redecode,0.6615667343139648
csqa_437,commonsense_qa,15,self_critique,0.5538703203201294
csqa_437,commonsense_qa,15,external_critique,0.6823995113372803
csqa_437,commonsense_qa,16,redecode,0.6379134654998779
csqa_437,commonsense_qa,16,self_critique,0.5276129245758057
csqa_437,commonsense_qa,16,external_critique,0.6819291114807129
csqa_437,commonsense_qa,17,redecode,0.6278262734413147
csqa_437,commonsense_qa,17,self_critique,0.510622501373291
csqa_437,commonsense_qa,17,external_critique,0.6488453149795532
csqa_437,commonsense_qa,18,redecode,0.5851426124572754
csqa_437,commonsense_qa,18,self_critique,0.46105360984802246
csqa_437,commonsense_qa,18,external_critique,0.6015422940254211
csqa_437,commonsense_qa,19,redecode,0.5902827978134155
csqa_437,commonsense_qa,19,self_critique,0.4825720191001892
csqa_437,commonsense_qa,19,external_critique,0.593706488609314
csqa_437,commonsense_qa,20,redecode,0.5527144074440002
csqa_437,commonsense_qa,20,self_critique,0.5316981673240662
csqa_437,commonsense_qa,20,external_critique,0.6912857890129089
csqa_437,commonsense_qa,21,redecode,0.583571195602417
csqa_437,commonsense_qa,21,self_critique,0.5274618864059448
csqa_437,commonsense_qa,21,external_critique,0.7126355171203613
csqa_437,commonsense_qa,22,redecode,0.5135629177093506
csqa_437,commonsense_qa,22,self_critique,0.44848906993865967
csqa_437,commonsense_qa,22,external_critique,0.5772277116775513
csqa_437,commonsense_qa,23,redecode,0.48566198348999023
csqa_437,commonsense_qa,23,self_critique,0.3917994499206543
csqa_437,commonsense_qa,23,external_critique,0.5563175678253174
csqa_437,commonsense_qa,24,redecode,0.4286741018295288
csqa_437,commonsense_qa,24,self_critique,0.36283648014068604
csqa_437,commonsense_qa,24,external_critique,0.5071268081665039
csqa_437,commonsense_qa,25,redecode,0.4234841465950012
csqa_437,commonsense_qa,25,self_critique,0.32978010177612305
csqa_437,commonsense_qa,25,external_critique,0.4302551746368408
csqa_437,commonsense_qa,26,redecode,0.39939236640930176
csqa_437,commonsense_qa,26,self_critique,0.31227922439575195
csqa_437,commonsense_qa,26,external_critique,0.4052274227142334
csqa_437,commonsense_qa,27,redecode,0.3301827311515808
csqa_437,commonsense_qa,27,self_critique,0.26469558477401733
csqa_437,commonsense_qa,27,external_critique,0.3121814727783203
csqa_437,commonsense_qa,28,redecode,0.3757336735725403
csqa_437,commonsense_qa,28,self_critique,0.24831265211105347
csqa_437,commonsense_qa,28,external_critique,0.32627469301223755
csqa_572,commonsense_qa,1,redecode,0.8331063389778137
csqa_572,commonsense_qa,1,self_critique,0.8443361520767212
csqa_572,commonsense_qa,1,external_critique,0.8762721419334412
csqa_572,commonsense_qa,2,redecode,0.7396655678749084
csqa_572,commonsense_qa,2,self_critique,0.7819764018058777
csqa_572,commonsense_qa,2,external_critique,0.8359923958778381
csqa_572,commonsense_qa,3,redecode,0.7400524616241455
csqa_572,commonsense_qa,3,self_critique,0.7871798872947693
csqa_572,commonsense_qa,3,external_critique,0.7988077998161316
csqa_572,commonsense_qa,4,redecode,0.7350137233734131
csqa_572,commonsense_qa,4,self_critique,0.7765854001045227
csqa_572,commonsense_qa,4,external_critique,0.798026978969574
csqa_572,commonsense_qa,5,redecode,0.7557069063186646
csqa_572,commonsense_qa,5,self_critique,0.7700245976448059
csqa_572,commonsense_qa,5,external_critique,0.7825266718864441
csqa_572,commonsense_qa,6,redecode,0.6518744230270386
csqa_572,commonsense_qa,6,self_critique,0.6995899081230164
csqa_572,commonsense_qa,6,external_critique,0.7169392108917236
csqa_572,commonsense_qa,7,redecode,0.6360055804252625
csqa_572,commonsense_qa,7,self_critique,0.6913219094276428
csqa_572,commonsense_qa,7,external_critique,0.6644202470779419
csqa_572,commonsense_qa,8,redecode,0.6453850865364075
csqa_572,commonsense_qa,8,self_critique,0.6770170331001282
csqa_572,commonsense_qa,8,external_critique,0.6640499830245972
csqa_572,commonsense_qa,9,redecode,0.6995686292648315
csqa_572,commonsense_qa,9,self_critique,0.7206237316131592
csqa_572,commonsense_qa,9,external_critique,0.6617772579193115
csqa_572,commonsense_qa,10,redecode,0.7557048201560974
csqa_572,commonsense_qa,10,self_critique,0.7414165735244751
csqa_572,commonsense_qa,10,external_critique,0.7281613349914551
csqa_572,commonsense_qa,11,redecode,0.6913999915122986
csqa_572,commonsense_qa,11,self_critique,0.6779901385307312
csqa_572,commonsense_qa,11,external_critique,0.67193603515625
csqa_572,commonsense_qa,12,redecode,0.6839504241943359
csqa_572,commonsense_qa,12,self_critique,0.665942907333374
csqa_572,commonsense_qa,12,external_critique,0.6426975727081299
csqa_572,commonsense_qa,13,redecode,0.62335205078125
csqa_572,commonsense_qa,13,self_critique,0.6435269117355347
csqa_572,commonsense_qa,13,external_critique,0.6156930923461914
csqa_572,commonsense_qa,14,redecode,0.6149837970733643
csqa_572,commonsense_qa,14,self_critique,0.6266880035400391
csqa_572,commonsense_qa,14,external_critique,0.5992962121963501
csqa_572,commonsense_qa,15,redecode,0.6101242303848267
csqa_572,commonsense_qa,15,self_critique,0.6586852073669434
csqa_572,commonsense_qa,15,external_critique,0.6235443949699402
csqa_572,commonsense_qa,16,redecode,0.6840344667434692
csqa_572,commonsense_qa,16,self_critique,0.6333695650100708
csqa_572,commonsense_qa,16,external_critique,0.6274037957191467
csqa_572,commonsense_qa,17,redecode,0.6473180055618286
csqa_572,commonsense_qa,17,self_critique,0.6085191965103149
csqa_572,commonsense_qa,17,external_critique,0.6054962873458862
csqa_572,commonsense_qa,18,redecode,0.6530823707580566
csqa_572,commonsense_qa,18,self_critique,0.6111575961112976
csqa_572,commonsense_qa,18,external_critique,0.5719776749610901
csqa_572,commonsense_qa,19,redecode,0.6577745079994202
csqa_572,commonsense_qa,19,self_critique,0.6035606861114502
csqa_572,commonsense_qa,19,external_critique,0.5724779367446899
csqa_572,commonsense_qa,20,redecode,0.7660655379295349
csqa_572,commonsense_qa,20,self_critique,0.6941044926643372
csqa_572,commonsense_qa,20,external_critique,0.5950589179992676
csqa_572,commonsense_qa,21,redecode,0.8023629784584045
csqa_572,commonsense_qa,21,self_critique,0.6882307529449463
csqa_572,commonsense_qa,21,external_critique,0.5717580318450928
csqa_572,commonsense_qa,22,redecode,0.6822981834411621
csqa_572,commonsense_qa,22,self_critique,0.5714346170425415
csqa_572,commonsense_qa,22,external_critique,0.4810892343521118
csqa_572,commonsense_qa,23,redecode,0.6768491864204407
csqa_572,commonsense_qa,23,self_critique,0.5313787460327148
csqa_572,commonsense_qa,23,external_critique,0.4398028254508972
csqa_572,commonsense_qa,24,redecode,0.6118865013122559
csqa_572,commonsense_qa,24,self_critique,0.4764118790626526
csqa_572,commonsense_qa,24,external_critique,0.40529078245162964
csqa_572,commonsense_qa,25,redecode,0.551927924156189
csqa_572,commonsense_qa,25,self_critique,0.46757781505584717
csqa_572,commonsense_qa,25,external_critique,0.3931235671043396
csqa_572,commonsense_qa,26,redecode,0.46226632595062256
csqa_572,commonsense_qa,26,self_critique,0.3529505133628845
csqa_572,commonsense_qa,26,external_critique,0.2901860475540161
csqa_572,commonsense_qa,27,redecode,0.3466264605522156
csqa_572,commonsense_qa,27,self_critique,0.29543381929397583
csqa_572,commonsense_qa,27,external_critique,0.22739392518997192
csqa_572,commonsense_qa,28,redecode,0.45518171787261963
csqa_572,commonsense_qa,28,self_critique,0.47227269411087036
csqa_572,commonsense_qa,28,external_critique,0.254324734210968
gsm8k_115,gsm8k,1,redecode,0.6452007293701172
gsm8k_115,gsm8k,1,self_critique,0.7155992984771729
gsm8k_115,gsm8k,1,external_critique,0.9010651111602783
gsm8k_115,gsm8k,2,redecode,0.5041369199752808
gsm8k_115,gsm8k,2,self_critique,0.5639480352401733
gsm8k_115,gsm8k,2,external_critique,0.7723038792610168
gsm8k_115,gsm8k,3,redecode,0.4687822461128235
gsm8k_115,gsm8k,3,self_critique,0.5252405405044556
gsm8k_115,gsm8k,3,external_critique,0.8066253662109375
gsm8k_115,gsm8k,4,redecode,0.44436120986938477
gsm8k_115,gsm8k,4,self_critique,0.553574800491333
gsm8k_115,gsm8k,4,external_critique,0.7982727885246277
gsm8k_115,gsm8k,5,redecode,0.4649367928504944
gsm8k_115,gsm8k,5,self_critique,0.5750572681427002
gsm8k_115,gsm8k,5,external_critique,0.7960172891616821
gsm8k_115,gsm8k,6,redecode,0.3820301294326782
gsm8k_115,gsm8k,6,self_critique,0.4694759249687195
gsm8k_115,gsm8k,6,external_critique,0.6596355438232422
gsm8k_115,gsm8k,7,redecode,0.36715781688690186
gsm8k_115,gsm8k,7,self_critique,0.4194592237472534
gsm8k_115,gsm8k,7,external_critique,0.6543813347816467
gsm8k_115,gsm8k,8,redecode,0.36532890796661377
gsm8k_115,gsm8k,8,self_critique,0.425767183303833
gsm8k_115,gsm8k,8,external_critique,0.6665195226669312
gsm8k_115,gsm8k,9,redecode,0.397802472114563
gsm8k_115,gsm8k,9,self_critique,0.4998541474342346
gsm8k_115,gsm8k,9,external_critique,0.7020018100738525
gsm8k_115,gsm8k,10,redecode,0.41654473543167114
gsm8k_115,gsm8k,10,self_critique,0.5169335603713989
gsm8k_115,gsm8k,10,external_critique,0.7255475521087646
gsm8k_115,gsm8k,11,redecode,0.39814043045043945
gsm8k_115,gsm8k,11,self_critique,0.5076485872268677
gsm8k_115,gsm8k,11,external_critique,0.7199643850326538
gsm8k_115,gsm8k,12,redecode,0.36340999603271484
gsm8k_115,gsm8k,12,self_critique,0.4551624655723572
gsm8k_115,gsm8k,12,external_critique,0.6738446950912476
gsm8k_115,gsm8k,13,redecode,0.328132688999176
gsm8k_115,gsm8k,13,self_critique,0.4008702039718628
gsm8k_115,gsm8k,13,external_critique,0.61761075258255
gsm8k_115,gsm8k,14,redecode,0.35278844833374023
gsm8k_115,gsm8k,14,self_critique,0.42414146661758423
gsm8k_115,gsm8k,14,external_critique,0.6180984377861023
gsm8k_115,gsm8k,15,redecode,0.3438366651535034
gsm8k_115,gsm8k,15,self_critique,0.47609663009643555
gsm8k_115,gsm8k,15,external_critique,0.6217041015625
gsm8k_115,gsm8k,16,redecode,0.3120383024215698
gsm8k_115,gsm8k,16,self_critique,0.44568586349487305
gsm8k_115,gsm8k,16,external_critique,0.6070296168327332
gsm8k_115,gsm8k,17,redecode,0.29834842681884766
gsm8k_115,gsm8k,17,self_critique,0.4224591851234436
gsm8k_115,gsm8k,17,external_critique,0.5712944269180298
gsm8k_115,gsm8k,18,redecode,0.273345947265625
gsm8k_115,gsm8k,18,self_critique,0.4132741093635559
gsm8k_115,gsm8k,18,external_critique,0.5592818260192871
gsm8k_115,gsm8k,19,redecode,0.3146499991416931
gsm8k_115,gsm8k,19,self_critique,0.4697909355163574
gsm8k_115,gsm8k,19,external_critique,0.5524155497550964
gsm8k_115,gsm8k,20,redecode,0.41403013467788696
gsm8k_115,gsm8k,20,self_critique,0.5674536228179932
gsm8k_115,gsm8k,20,external_critique,0.6089447736740112
gsm8k_115,gsm8k,21,redecode,0.38836389780044556
gsm8k_115,gsm8k,21,self_critique,0.5459805727005005
gsm8k_115,gsm8k,21,external_critique,0.5754275321960449
gsm8k_115,gsm8k,22,redecode,0.40705668926239014
gsm8k_115,gsm8k,22,self_critique,0.5277474522590637
gsm8k_115,gsm8k,22,external_critique,0.5206049680709839
gsm8k_115,gsm8k,23,redecode,0.31308048963546753
gsm8k_115,gsm8k,23,self_critique,0.44977879524230957
gsm8k_115,gsm8k,23,external_critique,0.45394688844680786
gsm8k_115,gsm8k,24,redecode,0.29539740085601807
gsm8k_115,gsm8k,24,self_critique,0.42779970169067383
gsm8k_115,gsm8k,24,external_critique,0.4171421527862549
gsm8k_115,gsm8k,25,redecode,0.23441451787948608
gsm8k_115,gsm8k,25,self_critique,0.3363415598869324
gsm8k_115,gsm8k,25,external_critique,0.32574182748794556
gsm8k_115,gsm8k,26,redecode,0.22926902770996094
gsm8k_115,gsm8k,26,self_critique,0.3094778060913086
gsm8k_115,gsm8k,26,external_critique,0.3332595229148865
gsm8k_115,gsm8k,27,redecode,0.2160264253616333
gsm8k_115,gsm8k,27,self_critique,0.27739375829696655
gsm8k_115,gsm8k,27,external_critique,0.2709709405899048
gsm8k_115,gsm8k,28,redecode,0.34405195713043213
gsm8k_115,gsm8k,28,self_critique,0.3643267750740051
gsm8k_115,gsm8k,28,external_critique,0.4947579503059387
gsm8k_996,gsm8k,1,redecode,0.7991125583648682
gsm8k_996,gsm8k,1,self_critique,0.23168063163757324
gsm8k_996,gsm8k,1,external_critique,0.876600980758667
gsm8k_996,gsm8k,2,redecode,0.694573163986206
gsm8k_996,gsm8k,2,self_critique,0.17496544122695923
gsm8k_996,gsm8k,2,external_critique,0.7604466676712036
gsm8k_996,gsm8k,3,redecode,0.6947686672210693
gsm8k_996,gsm8k,3,self_critique,0.14246255159378052
gsm8k_996,gsm8k,3,external_critique,0.7694573402404785
gsm8k_996,gsm8k,4,redecode,0.6470531225204468
gsm8k_996,gsm8k,4,self_critique,0.13643121719360352
gsm8k_996,gsm8k,4,external_critique,0.7321569919586182
gsm8k_996,gsm8k,5,redecode,0.6611365675926208
gsm8k_996,gsm8k,5,self_critique,0.14712923765182495
gsm8k_996,gsm8k,5,external_critique,0.7176828384399414
gsm8k_996,gsm8k,6,redecode,0.5582823753356934
gsm8k_996,gsm8k,6,self_critique,0.11685681343078613
gsm8k_996,gsm8k,6,external_critique,0.6187822818756104
gsm8k_996,gsm8k,7,redecode,0.5460937023162842
gsm8k_996,gsm8k,7,self_critique,0.10635048151016235
gsm8k_996,gsm8k,7,external_critique,0.6157172918319702
gsm8k_996,gsm8k,8,redecode,0.5921837091445923
gsm8k_996,gsm8k,8,self_critique,0.1192706823348999
gsm8k_996,gsm8k,8,external_critique,0.6137617826461792
gsm8k_996,gsm8k,9,redecode,0.6035116910934448
gsm8k_996,gsm8k,9,self_critique,0.11111676692962646
gsm8k_996,gsm8k,9,external_critique,0.6404725909233093
gsm8k_996,gsm8k,10,redecode,0.653583288192749
gsm8k_996,gsm8k,10,self_critique,0.15272396802902222
gsm8k_996,gsm8k,10,external_critique,0.6765438914299011
gsm8k_996,gsm8k,11,redecode,0.6110537052154541
gsm8k_996,gsm8k,11,self_critique,0.14092004299163818
gsm8k_996,gsm8k,11,external_critique,0.6858914494514465
gsm8k_996,gsm8k,12,redecode,0.6167415380477905
gsm8k_996,gsm8k,12,self_critique,0.12015318870544434
gsm8k_996,gsm8k,12,external_critique,0.6291055083274841
gsm8k_996,gsm8k,13,redecode,0.5512980222702026
gsm8k_996,gsm8k,13,self_critique,0.10690855979919434
gsm8k_996,gsm8k,13,external_critique,0.5468135476112366
gsm8k_996,gsm8k,14,redecode,0.5101929903030396
gsm8k_996,gsm8k,14,self_critique,0.12059766054153442
gsm8k_996,gsm8k,14,external_critique,0.5242865681648254
gsm8k_996,gsm8k,15,redecode,0.5775504112243652
gsm8k_996,gsm8k,15,self_critique,0.12451022863388062
gsm8k_996,gsm8k,15,external_critique,0.6120104789733887
gsm8k_996,gsm8k,16,redecode,0.5795120000839233
gsm8k_996,gsm8k,16,self_critique,0.12518054246902466
gsm8k_996,gsm8k,16,external_critique,0.5980418920516968
gsm8k_996,gsm8k,17,redecode,0.5141332149505615
gsm8k_996,gsm8k,17,self_critique,0.10861766338348389
gsm8k_996,gsm8k,17,external_critique,0.5378057956695557
gsm8k_996,gsm8k,18,redecode,0.5438753366470337
gsm8k_996,gsm8k,18,self_critique,0.10940152406692505
gsm8k_996,gsm8k,18,external_critique,0.5332044363021851
gsm8k_996,gsm8k,19,redecode,0.4817497730255127
gsm8k_996,gsm8k,19,self_critique,0.10161638259887695
gsm8k_996,gsm8k,19,external_critique,0.521778404712677
gsm8k_996,gsm8k,20,redecode,0.577564001083374
gsm8k_996,gsm8k,20,self_critique,0.08582067489624023
gsm8k_996,gsm8k,20,external_critique,0.5991069078445435
gsm8k_996,gsm8k,21,redecode,0.5280118584632874
gsm8k_996,gsm8k,21,self_critique,0.07399427890777588
gsm8k_996,gsm8k,21,external_critique,0.6108887195587158
gsm8k_996,gsm8k,22,redecode,0.44530051946640015
gsm8k_996,gsm8k,22,self_critique,0.05804067850112915
gsm8k_996,gsm8k,22,external_critique,0.5532609224319458
gsm8k_996,gsm8k,23,redecode,0.3949625492095947
gsm8k_996,gsm8k,23,self_critique,0.052530884742736816
gsm8k_996,gsm8k,23,external_critique,0.5276914834976196
gsm8k_996,gsm8k,24,redecode,0.34142547845840454
gsm8k_996,gsm8k,24,self_critique,0.04527050256729126
gsm8k_996,gsm8k,24,external_critique,0.43632423877716064
gsm8k_996,gsm8k,25,redecode,0.26528292894363403
gsm8k_996,gsm8k,25,self_critique,0.0377810001373291
gsm8k_996,gsm8k,25,external_critique,0.3584206700325012
gsm8k_996,gsm8k,26,redecode,0.24663543701171875
gsm8k_996,gsm8k,26,self_critique,0.039556145668029785
gsm8k_996,gsm8k,26,external_critique,0.3749570846557617
gsm8k_996,gsm8k,27,redecode,0.1856231689453125
gsm8k_996,gsm8k,27,self_critique,0.03196060657501221
gsm8k_996,gsm8k,27,external_critique,0.3198804259300232
gsm8k_996,gsm8k,28,redecode,0.1410110592842102
gsm8k_996,gsm8k,28,self_critique,0.01767599582672119
gsm8k_996,gsm8k,28,external_critique,0.6056298017501831
csqa_1174,commonsense_qa,1,redecode,0.7606105804443359
csqa_1174,commonsense_qa,1,self_critique,0.881873369216919
csqa_1174,commonsense_qa,1,external_critique,0.8943361043930054
csqa_1174,commonsense_qa,2,redecode,0.6182773113250732
csqa_1174,commonsense_qa,2,self_critique,0.7709828615188599
csqa_1174,commonsense_qa,2,external_critique,0.77792888879776
csqa_1174,commonsense_qa,3,redecode,0.6613061428070068
csqa_1174,commonsense_qa,3,self_critique,0.7465947866439819
csqa_1174,commonsense_qa,3,external_critique,0.7989869713783264
csqa_1174,commonsense_qa,4,redecode,0.6608309745788574
csqa_1174,commonsense_qa,4,self_critique,0.721746563911438
csqa_1174,commonsense_qa,4,external_critique,0.8034734129905701
csqa_1174,commonsense_qa,5,redecode,0.6955928206443787
csqa_1174,commonsense_qa,5,self_critique,0.7230926752090454
csqa_1174,commonsense_qa,5,external_critique,0.823237955570221
csqa_1174,commonsense_qa,6,redecode,0.6786390542984009
csqa_1174,commonsense_qa,6,self_critique,0.687300980091095
csqa_1174,commonsense_qa,6,external_critique,0.7619776129722595
csqa_1174,commonsense_qa,7,redecode,0.6499106884002686
csqa_1174,commonsense_qa,7,self_critique,0.6513830423355103
csqa_1174,commonsense_qa,7,external_critique,0.710238516330719
csqa_1174,commonsense_qa,8,redecode,0.6610761880874634
csqa_1174,commonsense_qa,8,self_critique,0.6688476800918579
csqa_1174,commonsense_qa,8,external_critique,0.7149605751037598
csqa_1174,commonsense_qa,9,redecode,0.6915456056594849
csqa_1174,commonsense_qa,9,self_critique,0.6736030578613281
csqa_1174,commonsense_qa,9,external_critique,0.6833864450454712
csqa_1174,commonsense_qa,10,redecode,0.6814186573028564
csqa_1174,commonsense_qa,10,self_critique,0.687036395072937
csqa_1174,commonsense_qa,10,external_critique,0.691340446472168
csqa_1174,commonsense_qa,11,redecode,0.6056039333343506
csqa_1174,commonsense_qa,11,self_critique,0.6150779724121094
csqa_1174,commonsense_qa,11,external_critique,0.6461405754089355
csqa_1174,commonsense_qa,12,redecode,0.5428751707077026
csqa_1174,commonsense_qa,12,self_critique,0.6221165657043457
csqa_1174,commonsense_qa,12,external_critique,0.6254044771194458
csqa_1174,commonsense_qa,13,redecode,0.5482426881790161
csqa_1174,commonsense_qa,13,self_critique,0.5943458080291748
csqa_1174,commonsense_qa,13,external_critique,0.637832522392273
csqa_1174,commonsense_qa,14,redecode,0.5187471508979797
csqa_1174,commonsense_qa,14,self_critique,0.5689914226531982
csqa_1174,commonsense_qa,14,external_critique,0.5865210294723511
csqa_1174,commonsense_qa,15,redecode,0.5754041075706482
csqa_1174,commonsense_qa,15,self_critique,0.5914947390556335
csqa_1174,commonsense_qa,15,external_critique,0.6168538331985474
csqa_1174,commonsense_qa,16,redecode,0.5596174001693726
csqa_1174,commonsense_qa,16,self_critique,0.5964735746383667
csqa_1174,commonsense_qa,16,external_critique,0.6117835640907288
csqa_1174,commonsense_qa,17,redecode,0.5164885520935059
csqa_1174,commonsense_qa,17,self_critique,0.565811038017273
csqa_1174,commonsense_qa,17,external_critique,0.6541335582733154
csqa_1174,commonsense_qa,18,redecode,0.5127607583999634
csqa_1174,commonsense_qa,18,self_critique,0.5409266948699951
csqa_1174,commonsense_qa,18,external_critique,0.6316612958908081
csqa_1174,commonsense_qa,19,redecode,0.5112447738647461
csqa_1174,commonsense_qa,19,self_critique,0.5288728475570679
csqa_1174,commonsense_qa,19,external_critique,0.6000301837921143
csqa_1174,commonsense_qa,20,redecode,0.5678232908248901
csqa_1174,commonsense_qa,20,self_critique,0.567955493927002
csqa_1174,commonsense_qa,20,external_critique,0.6585582494735718
csqa_1174,commonsense_qa,21,redecode,0.48922979831695557
csqa_1174,commonsense_qa,21,self_critique,0.49607402086257935
csqa_1174,commonsense_qa,21,external_critique,0.712424635887146
csqa_1174,commonsense_qa,22,redecode,0.41751283407211304
csqa_1174,commonsense_qa,22,self_critique,0.44581037759780884
csqa_1174,commonsense_qa,22,external_critique,0.6862211227416992
csqa_1174,commonsense_qa,23,redecode,0.41395896673202515
csqa_1174,commonsense_qa,23,self_critique,0.4738277196884155
csqa_1174,commonsense_qa,23,external_critique,0.7454818487167358
csqa_1174,commonsense_qa,24,redecode,0.3605097532272339
csqa_1174,commonsense_qa,24,self_critique,0.4336264729499817
csqa_1174,commonsense_qa,24,external_critique,0.6858611106872559
csqa_1174,commonsense_qa,25,redecode,0.32693493366241455
csqa_1174,commonsense_qa,25,self_critique,0.41132891178131104
csqa_1174,commonsense_qa,25,external_critique,0.6127921342849731
csqa_1174,commonsense_qa,26,redecode,0.27979403734207153
csqa_1174,commonsense_qa,26,self_critique,0.3528810143470764
csqa_1174,commonsense_qa,26,external_critique,0.5731871128082275
csqa_1174,commonsense_qa,27,redecode,0.19738686084747314
csqa_1174,commonsense_qa,27,self_critique,0.2546272277832031
csqa_1174,commonsense_qa,27,external_critique,0.4325067400932312
csqa_1174,commonsense_qa,28,redecode,0.18662911653518677
csqa_1174,commonsense_qa,28,self_critique,0.2577403783798218
csqa_1174,commonsense_qa,28,external_critique,0.4963054060935974
gsm8k_908,gsm8k,1,redecode,0.6876085996627808
gsm8k_908,gsm8k,1,self_critique,0.5791104435920715
gsm8k_908,gsm8k,1,external_critique,0.8609030246734619
gsm8k_908,gsm8k,2,redecode,0.5481559038162231
gsm8k_908,gsm8k,2,self_critique,0.5323971509933472
gsm8k_908,gsm8k,2,external_critique,0.7312620878219604
gsm8k_908,gsm8k,3,redecode,0.5853765606880188
gsm8k_908,gsm8k,3,self_critique,0.5741245746612549
gsm8k_908,gsm8k,3,external_critique,0.8516537547111511
gsm8k_908,gsm8k,4,redecode,0.5976982712745667
gsm8k_908,gsm8k,4,self_critique,0.5920662879943848
gsm8k_908,gsm8k,4,external_critique,0.8357843160629272
gsm8k_908,gsm8k,5,redecode,0.5751239061355591
gsm8k_908,gsm8k,5,self_critique,0.568882942199707
