example_id,dataset,layer,condition,l2
gsm8k_849,gsm8k,22,self_critique,79.54187774658203
gsm8k_849,gsm8k,22,external_critique,106.00784301757812
gsm8k_849,gsm8k,23,redecode,118.41056823730469
gsm8k_849,gsm8k,23,self_critique,88.5355453491211
gsm8k_849,gsm8k,23,external_critique,120.87874603271484
gsm8k_849,gsm8k,24,redecode,136.54502868652344
gsm8k_849,gsm8k,24,self_critique,99.39154815673828
gsm8k_849,gsm8k,24,external_critique,148.87367248535156
gsm8k_849,gsm8k,25,redecode,158.8883819580078
gsm8k_849,gsm8k,25,self_critique,122.5145492553711
gsm8k_849,gsm8k,25,external_critique,185.6204071044922
gsm8k_849,gsm8k,26,redecode,185.7606201171875
gsm8k_849,gsm8k,26,self_critique,132.44705200195312
gsm8k_849,gsm8k,26,external_critique,221.03463745117188
gsm8k_849,gsm8k,27,redecode,218.33370971679688
gsm8k_849,gsm8k,27,self_critique,140.1355743408203
gsm8k_849,gsm8k,27,external_critique,249.40057373046875
gsm8k_849,gsm8k,28,redecode,211.1378936767578
gsm8k_849,gsm8k,28,self_critique,111.25292205810547
gsm8k_849,gsm8k,28,external_critique,230.7207794189453
csqa_437,commonsense_qa,1,redecode,26.941328048706055
csqa_437,commonsense_qa,1,self_critique,25.510515213012695
csqa_437,commonsense_qa,1,external_critique,29.088869094848633
csqa_437,commonsense_qa,2,redecode,39.73704528808594
csqa_437,commonsense_qa,2,self_critique,37.467185974121094
csqa_437,commonsense_qa,2,external_critique,40.67853927612305
csqa_437,commonsense_qa,3,redecode,47.60970687866211
csqa_437,commonsense_qa,3,self_critique,50.312095642089844
csqa_437,commonsense_qa,3,external_critique,50.52892303466797
csqa_437,commonsense_qa,4,redecode,51.86485290527344
csqa_437,commonsense_qa,4,self_critique,50.217647552490234
csqa_437,commonsense_qa,4,external_critique,53.49508285522461
csqa_437,commonsense_qa,5,redecode,58.60853958129883
csqa_437,commonsense_qa,5,self_critique,52.29661178588867
csqa_437,commonsense_qa,5,external_critique,56.83613204956055
csqa_437,commonsense_qa,6,redecode,53.058876037597656
csqa_437,commonsense_qa,6,self_critique,50.201683044433594
csqa_437,commonsense_qa,6,external_critique,51.931129455566406
csqa_437,commonsense_qa,7,redecode,61.06535720825195
csqa_437,commonsense_qa,7,self_critique,54.4237060546875
csqa_437,commonsense_qa,7,external_critique,58.61827087402344
csqa_437,commonsense_qa,8,redecode,63.05329513549805
csqa_437,commonsense_qa,8,self_critique,57.77272415161133
csqa_437,commonsense_qa,8,external_critique,59.40884017944336
csqa_437,commonsense_qa,9,redecode,62.95042419433594
csqa_437,commonsense_qa,9,self_critique,58.10808563232422
csqa_437,commonsense_qa,9,external_critique,61.154537200927734
csqa_437,commonsense_qa,10,redecode,65.93833923339844
csqa_437,commonsense_qa,10,self_critique,61.43468475341797
csqa_437,commonsense_qa,10,external_critique,67.11449432373047
csqa_437,commonsense_qa,11,redecode,62.46443176269531
csqa_437,commonsense_qa,11,self_critique,57.32331085205078
csqa_437,commonsense_qa,11,external_critique,63.30705642700195
csqa_437,commonsense_qa,12,redecode,63.59536361694336
csqa_437,commonsense_qa,12,self_critique,58.553714752197266
csqa_437,commonsense_qa,12,external_critique,64.18392181396484
csqa_437,commonsense_qa,13,redecode,65.34635925292969
csqa_437,commonsense_qa,13,self_critique,59.30752182006836
csqa_437,commonsense_qa,13,external_critique,66.08163452148438
csqa_437,commonsense_qa,14,redecode,66.35992431640625
csqa_437,commonsense_qa,14,self_critique,59.84406280517578
csqa_437,commonsense_qa,14,external_critique,65.21208190917969
csqa_437,commonsense_qa,15,redecode,67.2638931274414
csqa_437,commonsense_qa,15,self_critique,61.25370407104492
csqa_437,commonsense_qa,15,external_critique,66.31826782226562
csqa_437,commonsense_qa,16,redecode,68.40721893310547
csqa_437,commonsense_qa,16,self_critique,61.45143127441406
csqa_437,commonsense_qa,16,external_critique,66.81527709960938
csqa_437,commonsense_qa,17,redecode,70.87713623046875
csqa_437,commonsense_qa,17,self_critique,63.29345703125
csqa_437,commonsense_qa,17,external_critique,69.11444854736328
csqa_437,commonsense_qa,18,redecode,75.34562683105469
csqa_437,commonsense_qa,18,self_critique,68.24207305908203
csqa_437,commonsense_qa,18,external_critique,75.23247528076172
csqa_437,commonsense_qa,19,redecode,81.79644775390625
csqa_437,commonsense_qa,19,self_critique,73.29122161865234
csqa_437,commonsense_qa,19,external_critique,81.99961853027344
csqa_437,commonsense_qa,20,redecode,89.5870590209961
csqa_437,commonsense_qa,20,self_critique,87.34674835205078
csqa_437,commonsense_qa,20,external_critique,97.86014556884766
csqa_437,commonsense_qa,21,redecode,100.76941680908203
csqa_437,commonsense_qa,21,self_critique,94.42143249511719
csqa_437,commonsense_qa,21,external_critique,109.12408447265625
csqa_437,commonsense_qa,22,redecode,118.94220733642578
csqa_437,commonsense_qa,22,self_critique,105.20105743408203
csqa_437,commonsense_qa,22,external_critique,121.91895294189453
csqa_437,commonsense_qa,23,redecode,134.86141967773438
csqa_437,commonsense_qa,23,self_critique,117.64754486083984
csqa_437,commonsense_qa,23,external_critique,145.14700317382812
csqa_437,commonsense_qa,24,redecode,150.2600860595703
csqa_437,commonsense_qa,24,self_critique,131.09815979003906
csqa_437,commonsense_qa,24,external_critique,158.949951171875
csqa_437,commonsense_qa,25,redecode,178.53887939453125
csqa_437,commonsense_qa,25,self_critique,149.7296142578125
csqa_437,commonsense_qa,25,external_critique,177.7670135498047
csqa_437,commonsense_qa,26,redecode,203.94029235839844
csqa_437,commonsense_qa,26,self_critique,164.08766174316406
csqa_437,commonsense_qa,26,external_critique,192.67169189453125
csqa_437,commonsense_qa,27,redecode,228.76719665527344
csqa_437,commonsense_qa,27,self_critique,176.98443603515625
csqa_437,commonsense_qa,27,external_critique,209.9185791015625
csqa_437,commonsense_qa,28,redecode,169.6221160888672
csqa_437,commonsense_qa,28,self_critique,142.6660919189453
csqa_437,commonsense_qa,28,external_critique,156.4348602294922
csqa_572,commonsense_qa,1,redecode,24.949342727661133
csqa_572,commonsense_qa,1,self_critique,23.818384170532227
csqa_572,commonsense_qa,1,external_critique,24.114696502685547
csqa_572,commonsense_qa,2,redecode,29.56403350830078
csqa_572,commonsense_qa,2,self_critique,30.887149810791016
csqa_572,commonsense_qa,2,external_critique,38.04369354248047
csqa_572,commonsense_qa,3,redecode,32.49464416503906
csqa_572,commonsense_qa,3,self_critique,35.449798583984375
csqa_572,commonsense_qa,3,external_critique,39.48176574707031
csqa_572,commonsense_qa,4,redecode,45.3781852722168
csqa_572,commonsense_qa,4,self_critique,46.68779373168945
csqa_572,commonsense_qa,4,external_critique,51.321163177490234
csqa_572,commonsense_qa,5,redecode,45.01777648925781
csqa_572,commonsense_qa,5,self_critique,49.865543365478516
csqa_572,commonsense_qa,5,external_critique,51.61469268798828
csqa_572,commonsense_qa,6,redecode,41.56373977661133
csqa_572,commonsense_qa,6,self_critique,46.533260345458984
csqa_572,commonsense_qa,6,external_critique,50.162227630615234
csqa_572,commonsense_qa,7,redecode,44.42915725708008
csqa_572,commonsense_qa,7,self_critique,48.66288757324219
csqa_572,commonsense_qa,7,external_critique,51.51219940185547
csqa_572,commonsense_qa,8,redecode,46.39454650878906
csqa_572,commonsense_qa,8,self_critique,50.337432861328125
csqa_572,commonsense_qa,8,external_critique,52.47162628173828
csqa_572,commonsense_qa,9,redecode,49.13788604736328
csqa_572,commonsense_qa,9,self_critique,52.766902923583984
csqa_572,commonsense_qa,9,external_critique,54.63688659667969
csqa_572,commonsense_qa,10,redecode,49.150596618652344
csqa_572,commonsense_qa,10,self_critique,52.78557586669922
csqa_572,commonsense_qa,10,external_critique,57.092193603515625
csqa_572,commonsense_qa,11,redecode,50.55477523803711
csqa_572,commonsense_qa,11,self_critique,52.8779411315918
csqa_572,commonsense_qa,11,external_critique,56.6097526550293
csqa_572,commonsense_qa,12,redecode,50.97114944458008
csqa_572,commonsense_qa,12,self_critique,53.581138610839844
csqa_572,commonsense_qa,12,external_critique,59.024288177490234
csqa_572,commonsense_qa,13,redecode,52.02201843261719
csqa_572,commonsense_qa,13,self_critique,54.3264045715332
csqa_572,commonsense_qa,13,external_critique,58.68720245361328
csqa_572,commonsense_qa,14,redecode,54.863162994384766
csqa_572,commonsense_qa,14,self_critique,57.90829849243164
csqa_572,commonsense_qa,14,external_critique,61.080265045166016
csqa_572,commonsense_qa,15,redecode,55.927345275878906
csqa_572,commonsense_qa,15,self_critique,58.685916900634766
csqa_572,commonsense_qa,15,external_critique,61.72174835205078
csqa_572,commonsense_qa,16,redecode,58.6571159362793
csqa_572,commonsense_qa,16,self_critique,60.917537689208984
csqa_572,commonsense_qa,16,external_critique,64.19773864746094
csqa_572,commonsense_qa,17,redecode,64.40171813964844
csqa_572,commonsense_qa,17,self_critique,64.86737060546875
csqa_572,commonsense_qa,17,external_critique,67.3152084350586
csqa_572,commonsense_qa,18,redecode,68.86101531982422
csqa_572,commonsense_qa,18,self_critique,70.53395080566406
csqa_572,commonsense_qa,18,external_critique,71.63591766357422
csqa_572,commonsense_qa,19,redecode,75.52401733398438
csqa_572,commonsense_qa,19,self_critique,76.70134735107422
csqa_572,commonsense_qa,19,external_critique,77.42235565185547
csqa_572,commonsense_qa,20,redecode,87.11715698242188
csqa_572,commonsense_qa,20,self_critique,87.82359313964844
csqa_572,commonsense_qa,20,external_critique,85.02263641357422
csqa_572,commonsense_qa,21,redecode,104.68051147460938
csqa_572,commonsense_qa,21,self_critique,99.1115493774414
csqa_572,commonsense_qa,21,external_critique,92.40190887451172
csqa_572,commonsense_qa,22,redecode,122.79061889648438
csqa_572,commonsense_qa,22,self_critique,115.18545532226562
csqa_572,commonsense_qa,22,external_critique,110.40467071533203
csqa_572,commonsense_qa,23,redecode,147.14710998535156
csqa_572,commonsense_qa,23,self_critique,128.1317901611328
csqa_572,commonsense_qa,23,external_critique,124.80257415771484
csqa_572,commonsense_qa,24,redecode,167.1412353515625
csqa_572,commonsense_qa,24,self_critique,143.36026000976562
csqa_572,commonsense_qa,24,external_critique,139.6132354736328
csqa_572,commonsense_qa,25,redecode,187.5668487548828
csqa_572,commonsense_qa,25,self_critique,163.48095703125
csqa_572,commonsense_qa,25,external_critique,158.30763244628906
csqa_572,commonsense_qa,26,redecode,201.65408325195312
csqa_572,commonsense_qa,26,self_critique,171.20074462890625
csqa_572,commonsense_qa,26,external_critique,165.2350311279297
csqa_572,commonsense_qa,27,redecode,215.6698760986328
csqa_572,commonsense_qa,27,self_critique,188.64573669433594
csqa_572,commonsense_qa,27,external_critique,178.0337371826172
csqa_572,commonsense_qa,28,redecode,187.56268310546875
csqa_572,commonsense_qa,28,self_critique,204.76148986816406
csqa_572,commonsense_qa,28,external_critique,147.45726013183594
gsm8k_115,gsm8k,1,redecode,20.915359497070312
gsm8k_115,gsm8k,1,self_critique,22.71912956237793
gsm8k_115,gsm8k,1,external_critique,24.893272399902344
gsm8k_115,gsm8k,2,redecode,22.67269515991211
gsm8k_115,gsm8k,2,self_critique,24.569658279418945
gsm8k_115,gsm8k,2,external_critique,29.711164474487305
gsm8k_115,gsm8k,3,redecode,26.999446868896484
gsm8k_115,gsm8k,3,self_critique,29.426498413085938
gsm8k_115,gsm8k,3,external_critique,36.76642990112305
gsm8k_115,gsm8k,4,redecode,30.192785263061523
gsm8k_115,gsm8k,4,self_critique,35.10179138183594
gsm8k_115,gsm8k,4,external_critique,41.01701354980469
gsm8k_115,gsm8k,5,redecode,33.587459564208984
gsm8k_115,gsm8k,5,self_critique,38.27517318725586
gsm8k_115,gsm8k,5,external_critique,44.99677276611328
gsm8k_115,gsm8k,6,redecode,32.481040954589844
gsm8k_115,gsm8k,6,self_critique,36.62495422363281
gsm8k_115,gsm8k,6,external_critique,42.39706039428711
gsm8k_115,gsm8k,7,redecode,33.443931579589844
gsm8k_115,gsm8k,7,self_critique,36.82970428466797
gsm8k_115,gsm8k,7,external_critique,45.20829772949219
gsm8k_115,gsm8k,8,redecode,34.512840270996094
gsm8k_115,gsm8k,8,self_critique,38.54966354370117
gsm8k_115,gsm8k,8,external_critique,47.858001708984375
gsm8k_115,gsm8k,9,redecode,36.28789520263672
gsm8k_115,gsm8k,9,self_critique,40.31346130371094
gsm8k_115,gsm8k,9,external_critique,48.621131896972656
gsm8k_115,gsm8k,10,redecode,37.05924606323242
gsm8k_115,gsm8k,10,self_critique,41.06634521484375
gsm8k_115,gsm8k,10,external_critique,49.69671630859375
gsm8k_115,gsm8k,11,redecode,35.59882736206055
gsm8k_115,gsm8k,11,self_critique,39.40955352783203
gsm8k_115,gsm8k,11,external_critique,49.70195007324219
gsm8k_115,gsm8k,12,redecode,37.55013656616211
gsm8k_115,gsm8k,12,self_critique,42.547550201416016
gsm8k_115,gsm8k,12,external_critique,51.94705581665039
gsm8k_115,gsm8k,13,redecode,40.66279220581055
gsm8k_115,gsm8k,13,self_critique,45.23701858520508
gsm8k_115,gsm8k,13,external_critique,55.42869567871094
gsm8k_115,gsm8k,14,redecode,40.572235107421875
gsm8k_115,gsm8k,14,self_critique,45.554779052734375
gsm8k_115,gsm8k,14,external_critique,55.0588493347168
gsm8k_115,gsm8k,15,redecode,44.49040985107422
gsm8k_115,gsm8k,15,self_critique,51.50535202026367
gsm8k_115,gsm8k,15,external_critique,58.501609802246094
gsm8k_115,gsm8k,16,redecode,44.51839828491211
gsm8k_115,gsm8k,16,self_critique,52.07390213012695
gsm8k_115,gsm8k,16,external_critique,59.97818374633789
gsm8k_115,gsm8k,17,redecode,44.659366607666016
gsm8k_115,gsm8k,17,self_critique,53.052581787109375
gsm8k_115,gsm8k,17,external_critique,60.88520812988281
gsm8k_115,gsm8k,18,redecode,47.960670471191406
gsm8k_115,gsm8k,18,self_critique,56.71135711669922
gsm8k_115,gsm8k,18,external_critique,65.9295883178711
gsm8k_115,gsm8k,19,redecode,51.144073486328125
gsm8k_115,gsm8k,19,self_critique,62.215641021728516
gsm8k_115,gsm8k,19,external_critique,68.57398223876953
gsm8k_115,gsm8k,20,redecode,65.2187728881836
gsm8k_115,gsm8k,20,self_critique,77.36246490478516
gsm8k_115,gsm8k,20,external_critique,78.11418914794922
gsm8k_115,gsm8k,21,redecode,73.6626205444336
gsm8k_115,gsm8k,21,self_critique,86.54774475097656
gsm8k_115,gsm8k,21,external_critique,87.71680450439453
gsm8k_115,gsm8k,22,redecode,90.71237182617188
gsm8k_115,gsm8k,22,self_critique,102.91618347167969
gsm8k_115,gsm8k,22,external_critique,100.71076202392578
gsm8k_115,gsm8k,23,redecode,98.17262268066406
gsm8k_115,gsm8k,23,self_critique,114.71672821044922
gsm8k_115,gsm8k,23,external_critique,115.5833511352539
gsm8k_115,gsm8k,24,redecode,111.06073760986328
gsm8k_115,gsm8k,24,self_critique,130.0097198486328
gsm8k_115,gsm8k,24,external_critique,132.3069305419922
gsm8k_115,gsm8k,25,redecode,128.2479248046875
gsm8k_115,gsm8k,25,self_critique,150.64891052246094
gsm8k_115,gsm8k,25,external_critique,148.9128875732422
gsm8k_115,gsm8k,26,redecode,141.05841064453125
gsm8k_115,gsm8k,26,self_critique,165.33587646484375
gsm8k_115,gsm8k,26,external_critique,164.7808380126953
gsm8k_115,gsm8k,27,redecode,158.34449768066406
gsm8k_115,gsm8k,27,self_critique,180.421142578125
gsm8k_115,gsm8k,27,external_critique,183.61981201171875
gsm8k_115,gsm8k,28,redecode,148.75355529785156
gsm8k_115,gsm8k,28,self_critique,150.87033081054688
gsm8k_115,gsm8k,28,external_critique,169.8946533203125
gsm8k_996,gsm8k,1,redecode,21.756595611572266
gsm8k_996,gsm8k,1,self_critique,13.438638687133789
gsm8k_996,gsm8k,1,external_critique,24.827220916748047
gsm8k_996,gsm8k,2,redecode,27.059816360473633
gsm8k_996,gsm8k,2,self_critique,15.395340919494629
gsm8k_996,gsm8k,2,external_critique,30.808197021484375
gsm8k_996,gsm8k,3,redecode,32.511802673339844
gsm8k_996,gsm8k,3,self_critique,16.39836311340332
gsm8k_996,gsm8k,3,external_critique,35.609622955322266
gsm8k_996,gsm8k,4,redecode,35.30734634399414
gsm8k_996,gsm8k,4,self_critique,18.186695098876953
gsm8k_996,gsm8k,4,external_critique,38.87130355834961
gsm8k_996,gsm8k,5,redecode,39.47517776489258
gsm8k_996,gsm8k,5,self_critique,21.269468307495117
gsm8k_996,gsm8k,5,external_critique,43.31001663208008
gsm8k_996,gsm8k,6,redecode,37.191436767578125
gsm8k_996,gsm8k,6,self_critique,18.395357131958008
gsm8k_996,gsm8k,6,external_critique,40.8666877746582
gsm8k_996,gsm8k,7,redecode,40.39836883544922
gsm8k_996,gsm8k,7,self_critique,18.970609664916992
gsm8k_996,gsm8k,7,external_critique,43.95011520385742
gsm8k_996,gsm8k,8,redecode,43.41893768310547
gsm8k_996,gsm8k,8,self_critique,20.75029182434082
gsm8k_996,gsm8k,8,external_critique,45.295799255371094
gsm8k_996,gsm8k,9,redecode,45.78643798828125
gsm8k_996,gsm8k,9,self_critique,21.038192749023438
gsm8k_996,gsm8k,9,external_critique,46.60752487182617
gsm8k_996,gsm8k,10,redecode,48.43833541870117
gsm8k_996,gsm8k,10,self_critique,24.673086166381836
gsm8k_996,gsm8k,10,external_critique,47.38867950439453
gsm8k_996,gsm8k,11,redecode,47.57612991333008
gsm8k_996,gsm8k,11,self_critique,24.032154083251953
gsm8k_996,gsm8k,11,external_critique,48.21665954589844
gsm8k_996,gsm8k,12,redecode,47.82780456542969
gsm8k_996,gsm8k,12,self_critique,22.5145263671875
gsm8k_996,gsm8k,12,external_critique,48.5494384765625
gsm8k_996,gsm8k,13,redecode,50.05258560180664
gsm8k_996,gsm8k,13,self_critique,22.50130271911621
gsm8k_996,gsm8k,13,external_critique,50.565040588378906
gsm8k_996,gsm8k,14,redecode,52.277015686035156
gsm8k_996,gsm8k,14,self_critique,24.690750122070312
gsm8k_996,gsm8k,14,external_critique,51.8436279296875
gsm8k_996,gsm8k,15,redecode,53.192928314208984
gsm8k_996,gsm8k,15,self_critique,24.128847122192383
gsm8k_996,gsm8k,15,external_critique,53.89925765991211
gsm8k_996,gsm8k,16,redecode,54.17290115356445
gsm8k_996,gsm8k,16,self_critique,24.54923439025879
gsm8k_996,gsm8k,16,external_critique,54.48746109008789
gsm8k_996,gsm8k,17,redecode,57.29764175415039
gsm8k_996,gsm8k,17,self_critique,26.783771514892578
gsm8k_996,gsm8k,17,external_critique,59.48740005493164
gsm8k_996,gsm8k,18,redecode,65.32051086425781
gsm8k_996,gsm8k,18,self_critique,29.534833908081055
gsm8k_996,gsm8k,18,external_critique,64.37751007080078
gsm8k_996,gsm8k,19,redecode,71.96672821044922
gsm8k_996,gsm8k,19,self_critique,32.442630767822266
gsm8k_996,gsm8k,19,external_critique,70.41645050048828
gsm8k_996,gsm8k,20,redecode,78.5220947265625
gsm8k_996,gsm8k,20,self_critique,31.918031692504883
gsm8k_996,gsm8k,20,external_critique,78.84745025634766
gsm8k_996,gsm8k,21,redecode,84.76435089111328
gsm8k_996,gsm8k,21,self_critique,33.05727767944336
gsm8k_996,gsm8k,21,external_critique,89.90263366699219
gsm8k_996,gsm8k,22,redecode,95.1045150756836
gsm8k_996,gsm8k,22,self_critique,36.62849426269531
gsm8k_996,gsm8k,22,external_critique,103.83541107177734
gsm8k_996,gsm8k,23,redecode,105.96405792236328
gsm8k_996,gsm8k,23,self_critique,40.36998748779297
gsm8k_996,gsm8k,23,external_critique,119.34000396728516
gsm8k_996,gsm8k,24,redecode,116.37257385253906
gsm8k_996,gsm8k,24,self_critique,43.396705627441406
gsm8k_996,gsm8k,24,external_critique,130.17210388183594
gsm8k_996,gsm8k,25,redecode,128.8146514892578
gsm8k_996,gsm8k,25,self_critique,49.55851364135742
gsm8k_996,gsm8k,25,external_critique,149.09730529785156
gsm8k_996,gsm8k,26,redecode,138.84429931640625
gsm8k_996,gsm8k,26,self_critique,57.709503173828125
gsm8k_996,gsm8k,26,external_critique,168.1487274169922
gsm8k_996,gsm8k,27,redecode,151.7975311279297
gsm8k_996,gsm8k,27,self_critique,66.80416107177734
gsm8k_996,gsm8k,27,external_critique,190.5741729736328
gsm8k_996,gsm8k,28,redecode,101.44213104248047
gsm8k_996,gsm8k,28,self_critique,35.4869270324707
gsm8k_996,gsm8k,28,external_critique,179.04441833496094
csqa_1174,commonsense_qa,1,redecode,23.152393341064453
csqa_1174,commonsense_qa,1,self_critique,24.547761917114258
csqa_1174,commonsense_qa,1,external_critique,22.393550872802734
csqa_1174,commonsense_qa,2,redecode,26.535511016845703
csqa_1174,commonsense_qa,2,self_critique,29.655292510986328
csqa_1174,commonsense_qa,2,external_critique,28.07935333251953
csqa_1174,commonsense_qa,3,redecode,32.329383850097656
csqa_1174,commonsense_qa,3,self_critique,34.365699768066406
csqa_1174,commonsense_qa,3,external_critique,34.32985305786133
csqa_1174,commonsense_qa,4,redecode,39.15201187133789
csqa_1174,commonsense_qa,4,self_critique,40.563758850097656
csqa_1174,commonsense_qa,4,external_critique,40.79132843017578
csqa_1174,commonsense_qa,5,redecode,48.505653381347656
csqa_1174,commonsense_qa,5,self_critique,48.73125076293945
csqa_1174,commonsense_qa,5,external_critique,50.543121337890625
csqa_1174,commonsense_qa,6,redecode,45.98151779174805
csqa_1174,commonsense_qa,6,self_critique,45.31940841674805
csqa_1174,commonsense_qa,6,external_critique,46.75249099731445
csqa_1174,commonsense_qa,7,redecode,49.36732864379883
csqa_1174,commonsense_qa,7,self_critique,48.695533752441406
csqa_1174,commonsense_qa,7,external_critique,48.914215087890625
csqa_1174,commonsense_qa,8,redecode,51.59186935424805
csqa_1174,commonsense_qa,8,self_critique,52.12050247192383
csqa_1174,commonsense_qa,8,external_critique,52.23617172241211
csqa_1174,commonsense_qa,9,redecode,55.06658172607422
csqa_1174,commonsense_qa,9,self_critique,55.622684478759766
csqa_1174,commonsense_qa,9,external_critique,57.43366622924805
csqa_1174,commonsense_qa,10,redecode,59.15147018432617
csqa_1174,commonsense_qa,10,self_critique,59.947505950927734
csqa_1174,commonsense_qa,10,external_critique,61.13651657104492
csqa_1174,commonsense_qa,11,redecode,56.631744384765625
csqa_1174,commonsense_qa,11,self_critique,57.172393798828125
csqa_1174,commonsense_qa,11,external_critique,59.74277877807617
csqa_1174,commonsense_qa,12,redecode,56.383445739746094
csqa_1174,commonsense_qa,12,self_critique,59.27540588378906
csqa_1174,commonsense_qa,12,external_critique,60.215919494628906
csqa_1174,commonsense_qa,13,redecode,56.451011657714844
csqa_1174,commonsense_qa,13,self_critique,58.38414001464844
csqa_1174,commonsense_qa,13,external_critique,62.31797790527344
csqa_1174,commonsense_qa,14,redecode,59.114112854003906
csqa_1174,commonsense_qa,14,self_critique,60.92123031616211
csqa_1174,commonsense_qa,14,external_critique,65.88633728027344
csqa_1174,commonsense_qa,15,redecode,60.57332229614258
csqa_1174,commonsense_qa,15,self_critique,61.17579650878906
csqa_1174,commonsense_qa,15,external_critique,65.37381744384766
csqa_1174,commonsense_qa,16,redecode,61.31017303466797
csqa_1174,commonsense_qa,16,self_critique,62.674903869628906
csqa_1174,commonsense_qa,16,external_critique,67.90885162353516
csqa_1174,commonsense_qa,17,redecode,62.898094177246094
csqa_1174,commonsense_qa,17,self_critique,63.408287048339844
csqa_1174,commonsense_qa,17,external_critique,69.09638214111328
csqa_1174,commonsense_qa,18,redecode,65.90971374511719
csqa_1174,commonsense_qa,18,self_critique,67.24726104736328
csqa_1174,commonsense_qa,18,external_critique,72.34415435791016
csqa_1174,commonsense_qa,19,redecode,71.02202606201172
csqa_1174,commonsense_qa,19,self_critique,72.54100036621094
csqa_1174,commonsense_qa,19,external_critique,75.78963470458984
csqa_1174,commonsense_qa,20,redecode,78.03199005126953
csqa_1174,commonsense_qa,20,self_critique,79.96448516845703
csqa_1174,commonsense_qa,20,external_critique,86.946044921875
csqa_1174,commonsense_qa,21,redecode,85.27674102783203
csqa_1174,commonsense_qa,21,self_critique,89.88864135742188
csqa_1174,commonsense_qa,21,external_critique,102.80280303955078
csqa_1174,commonsense_qa,22,redecode,99.2987060546875
csqa_1174,commonsense_qa,22,self_critique,109.52214050292969
csqa_1174,commonsense_qa,22,external_critique,125.3924331665039
csqa_1174,commonsense_qa,23,redecode,117.85889434814453
csqa_1174,commonsense_qa,23,self_critique,132.7213592529297
csqa_1174,commonsense_qa,23,external_critique,159.19786071777344
csqa_1174,commonsense_qa,24,redecode,129.6595458984375
csqa_1174,commonsense_qa,24,self_critique,148.73960876464844
csqa_1174,commonsense_qa,24,external_critique,174.82615661621094
csqa_1174,commonsense_qa,25,redecode,148.8284912109375
csqa_1174,commonsense_qa,25,self_critique,170.3720703125
csqa_1174,commonsense_qa,25,external_critique,198.55368041992188
csqa_1174,commonsense_qa,26,redecode,162.79344177246094
csqa_1174,commonsense_qa,26,self_critique,187.64410400390625
csqa_1174,commonsense_qa,26,external_critique,226.48143005371094
csqa_1174,commonsense_qa,27,redecode,172.7563934326172
csqa_1174,commonsense_qa,27,self_critique,197.7578887939453
csqa_1174,commonsense_qa,27,external_critique,249.1883544921875
csqa_1174,commonsense_qa,28,redecode,125.05760955810547
csqa_1174,commonsense_qa,28,self_critique,144.53221130371094
csqa_1174,commonsense_qa,28,external_critique,182.4311981201172
gsm8k_908,gsm8k,1,redecode,17.360960006713867
gsm8k_908,gsm8k,1,self_critique,15.147932052612305
gsm8k_908,gsm8k,1,external_critique,21.07573127746582
gsm8k_908,gsm8k,2,redecode,20.07091522216797
gsm8k_908,gsm8k,2,self_critique,19.40264320373535
gsm8k_908,gsm8k,2,external_critique,24.54865837097168
gsm8k_908,gsm8k,3,redecode,28.798681259155273
gsm8k_908,gsm8k,3,self_critique,26.67716407775879
gsm8k_908,gsm8k,3,external_critique,39.082340240478516
gsm8k_908,gsm8k,4,redecode,32.433589935302734
gsm8k_908,gsm8k,4,self_critique,30.12161636352539
gsm8k_908,gsm8k,4,external_critique,41.45930862426758
gsm8k_908,gsm8k,5,redecode,32.94911575317383
gsm8k_908,gsm8k,5,self_critique,31.991439819335938
gsm8k_908,gsm8k,5,external_critique,42.89086151123047
gsm8k_908,gsm8k,6,redecode,33.107154846191406
gsm8k_908,gsm8k,6,self_critique,30.551044464111328
gsm8k_908,gsm8k,6,external_critique,41.08518981933594
gsm8k_908,gsm8k,7,redecode,33.62432098388672
gsm8k_908,gsm8k,7,self_critique,32.067344665527344
gsm8k_908,gsm8k,7,external_critique,44.06403350830078
gsm8k_908,gsm8k,8,redecode,36.39255142211914
gsm8k_908,gsm8k,8,self_critique,37.05958938598633
gsm8k_908,gsm8k,8,external_critique,46.98573303222656
gsm8k_908,gsm8k,9,redecode,37.35052490234375
gsm8k_908,gsm8k,9,self_critique,36.971622467041016
gsm8k_908,gsm8k,9,external_critique,45.354454040527344
gsm8k_908,gsm8k,10,redecode,40.1777458190918
gsm8k_908,gsm8k,10,self_critique,38.64849853515625
gsm8k_908,gsm8k,10,external_critique,46.96136474609375
gsm8k_908,gsm8k,11,redecode,41.71797180175781
gsm8k_908,gsm8k,11,self_critique,39.08689498901367
gsm8k_908,gsm8k,11,external_critique,46.19184494018555
gsm8k_908,gsm8k,12,redecode,40.471553802490234
gsm8k_908,gsm8k,12,self_critique,38.68818283081055
gsm8k_908,gsm8k,12,external_critique,46.643798828125
gsm8k_908,gsm8k,13,redecode,42.8818473815918
gsm8k_908,gsm8k,13,self_critique,40.960601806640625
gsm8k_908,gsm8k,13,external_critique,49.45392608642578
gsm8k_908,gsm8k,14,redecode,44.71956253051758
gsm8k_908,gsm8k,14,self_critique,43.40411376953125
gsm8k_908,gsm8k,14,external_critique,51.682838439941406
gsm8k_908,gsm8k,15,redecode,44.63718795776367
gsm8k_908,gsm8k,15,self_critique,43.79080581665039
gsm8k_908,gsm8k,15,external_critique,52.9794807434082
